,type_io,write_time,write_chunk_size,rank_id,rank_num,file_size,ppn,iter_num,tot_iter,real_time,host_name
10078,POSIX,90.662124,4433514628,30,32,1099511627776,1,5,5,1499466278.0,w0148
10079,POSIX,0.04556,4,31,32,1099511627776,1,5,5,1499466224.0,w0148
10080,POSIX,50.332975,2181570690,0,64,1099511627776,1,1,5,1499466530.0,w0148
10081,POSIX,45.895299,2181570690,1,64,1099511627776,1,1,5,1499466530.0,w0148
10082,POSIX,51.305659,2181570690,2,64,1099511627776,1,1,5,1499466530.0,w0148
10083,POSIX,46.124052,2181570690,3,64,1099511627776,1,1,5,1499466530.0,w0148
10084,POSIX,44.485723,2181570690,4,64,1099511627776,1,1,5,1499466530.0,w0148
10085,POSIX,43.389241,2181570690,5,64,1099511627776,1,1,5,1499466530.0,w0148
10086,POSIX,41.972385,2181570690,6,64,1099511627776,1,1,5,1499466530.0,w0148
10087,POSIX,44.500989,2181570690,7,64,1099511627776,1,1,5,1499466530.0,w0148
10088,POSIX,42.761949,2181570690,8,64,1099511627776,1,1,5,1499466530.0,w0148
10089,POSIX,42.261559,2181570690,9,64,1099511627776,1,1,5,1499466530.0,w0148
10090,POSIX,42.291203,2181570690,10,64,1099511627776,1,1,5,1499466530.0,w0148
10091,POSIX,41.981082,2181570690,11,64,1099511627776,1,1,5,1499466530.0,w0148
10092,POSIX,42.164293,2181570690,12,64,1099511627776,1,1,5,1499466530.0,w0148
10093,POSIX,40.392861,2181570690,13,64,1099511627776,1,1,5,1499466530.0,w0148
10094,POSIX,42.446775,2181570690,14,64,1099511627776,1,1,5,1499466530.0,w0148
10095,POSIX,41.921572,2181570690,15,64,1099511627776,1,1,5,1499466530.0,w0148
10096,POSIX,42.706676,2181570690,16,64,1099511627776,1,1,5,1499466530.0,w0148
10097,POSIX,43.211793,2181570690,17,64,1099511627776,1,1,5,1499466530.0,w0148
10098,POSIX,41.55908,2181570690,18,64,1099511627776,1,1,5,1499466530.0,w0148
10099,POSIX,41.783358,2181570690,19,64,1099511627776,1,1,5,1499466530.0,w0148
10100,POSIX,42.009678,2181570690,20,64,1099511627776,1,1,5,1499466530.0,w0148
10101,POSIX,43.794296,2181570690,21,64,1099511627776,1,1,5,1499466530.0,w0148
10102,POSIX,43.570019,2181570690,22,64,1099511627776,1,1,5,1499466530.0,w0148
10103,POSIX,44.209819,2181570690,23,64,1099511627776,1,1,5,1499466530.0,w0148
10104,POSIX,41.356897,2181570690,24,64,1099511627776,1,1,5,1499466530.0,w0148
10105,POSIX,43.475445,2181570690,25,64,1099511627776,1,1,5,1499466530.0,w0148
10106,POSIX,43.415254,2181570690,26,64,1099511627776,1,1,5,1499466530.0,w0148
10107,POSIX,41.418946,2181570690,27,64,1099511627776,1,1,5,1499466530.0,w0148
10108,POSIX,41.708076,2181570690,28,64,1099511627776,1,1,5,1499466530.0,w0148
10109,POSIX,44.530044,2181570690,29,64,1099511627776,1,1,5,1499466530.0,w0148
10110,POSIX,44.68706,2181570690,30,64,1099511627776,1,1,5,1499466530.0,w0148
10111,POSIX,45.814482,2181570690,31,64,1099511627776,1,1,5,1499466530.0,w0148
10112,POSIX,44.700737,2181570690,32,64,1099511627776,1,1,5,1499466530.0,w0148
10113,POSIX,41.792714,2181570690,33,64,1099511627776,1,1,5,1499466530.0,w0148
10114,POSIX,43.437045,2181570690,34,64,1099511627776,1,1,5,1499466530.0,w0148
10115,POSIX,43.79622,2181570690,35,64,1099511627776,1,1,5,1499466530.0,w0148
10116,POSIX,40.956986,2181570690,36,64,1099511627776,1,1,5,1499466530.0,w0148
10117,POSIX,41.248658,2181570690,37,64,1099511627776,1,1,5,1499466530.0,w0148
10118,POSIX,42.164227,2181570690,38,64,1099511627776,1,1,5,1499466530.0,w0148
10119,POSIX,43.417267,2181570690,39,64,1099511627776,1,1,5,1499466530.0,w0148
10120,POSIX,42.435033,2181570690,40,64,1099511627776,1,1,5,1499466530.0,w0148
10121,POSIX,42.467813,2181570690,41,64,1099511627776,1,1,5,1499466530.0,w0148
10122,POSIX,41.705528,2181570690,42,64,1099511627776,1,1,5,1499466530.0,w0148
10123,POSIX,44.56375,2181570690,43,64,1099511627776,1,1,5,1499466530.0,w0148
10124,POSIX,44.440869,2181570690,44,64,1099511627776,1,1,5,1499466530.0,w0148
10125,POSIX,40.924663,2181570690,45,64,1099511627776,1,1,5,1499466530.0,w0148
10126,POSIX,40.881599,2181570690,46,64,1099511627776,1,1,5,1499466530.0,w0148
10127,POSIX,42.645954,2181570690,47,64,1099511627776,1,1,5,1499466530.0,w0148
10128,POSIX,44.695488,2181570690,48,64,1099511627776,1,1,5,1499466530.0,w0148
10129,POSIX,43.852307,2181570690,49,64,1099511627776,1,1,5,1499466530.0,w0148
10130,POSIX,42.810303,2181570690,50,64,1099511627776,1,1,5,1499466530.0,w0148
10131,POSIX,43.376815,2181570690,51,64,1099511627776,1,1,5,1499466530.0,w0148
10132,POSIX,41.3773,2181570690,52,64,1099511627776,1,1,5,1499466530.0,w0148
10133,POSIX,42.516938,2181570690,53,64,1099511627776,1,1,5,1499466530.0,w0148
10134,POSIX,43.403361,2181570690,54,64,1099511627776,1,1,5,1499466530.0,w0148
10135,POSIX,41.054468,2181570690,55,64,1099511627776,1,1,5,1499466530.0,w0148
10136,POSIX,41.646521,2181570690,56,64,1099511627776,1,1,5,1499466530.0,w0148
10137,POSIX,42.608894,2181570690,57,64,1099511627776,1,1,5,1499466530.0,w0148
10138,POSIX,42.412672,2181570690,58,64,1099511627776,1,1,5,1499466530.0,w0148
10139,POSIX,57.993744,2181570690,59,64,1099511627776,1,1,5,1499466530.0,w0148
10140,POSIX,53.048662,2181570690,60,64,1099511627776,1,1,5,1499466530.0,w0148
10141,POSIX,58.422667,2181570690,61,64,1099511627776,1,1,5,1499466530.0,w0148
10142,POSIX,53.286303,2181570690,62,64,1099511627776,1,1,5,1499466530.0,w0148
10143,POSIX,0.303446,2,63,64,1099511627776,1,1,5,1499466504.0,w0148
10144,POSIX,50.650637,2181570690,0,64,1099511627776,1,2,5,1499466705.0,w0148
10145,POSIX,46.102224,2181570690,1,64,1099511627776,1,2,5,1499466705.0,w0148
10146,POSIX,54.781577,2181570690,2,64,1099511627776,1,2,5,1499466705.0,w0148
10147,POSIX,49.319465,2181570690,3,64,1099511627776,1,2,5,1499466705.0,w0148
10148,POSIX,43.541595,2181570690,4,64,1099511627776,1,2,5,1499466705.0,w0148
10149,POSIX,43.096208,2181570690,5,64,1099511627776,1,2,5,1499466705.0,w0148
10150,POSIX,42.702842,2181570690,6,64,1099511627776,1,2,5,1499466705.0,w0148
10151,POSIX,42.948653,2181570690,7,64,1099511627776,1,2,5,1499466705.0,w0148
10152,POSIX,43.412824,2181570690,8,64,1099511627776,1,2,5,1499466705.0,w0148
10153,POSIX,41.984893,2181570690,9,64,1099511627776,1,2,5,1499466705.0,w0148
10154,POSIX,41.825831,2181570690,10,64,1099511627776,1,2,5,1499466705.0,w0148
10155,POSIX,41.135808,2181570690,11,64,1099511627776,1,2,5,1499466705.0,w0148
10156,POSIX,42.6128,2181570690,12,64,1099511627776,1,2,5,1499466705.0,w0148
10157,POSIX,41.783551,2181570690,13,64,1099511627776,1,2,5,1499466705.0,w0148
10158,POSIX,42.311288,2181570690,14,64,1099511627776,1,2,5,1499466705.0,w0148
10159,POSIX,42.33803,2181570690,15,64,1099511627776,1,2,5,1499466705.0,w0148
10160,POSIX,42.789772,2181570690,16,64,1099511627776,1,2,5,1499466705.0,w0148
10161,POSIX,42.904913,2181570690,17,64,1099511627776,1,2,5,1499466705.0,w0148
10162,POSIX,42.574898,2181570690,18,64,1099511627776,1,2,5,1499466705.0,w0148
10163,POSIX,43.309003,2181570690,19,64,1099511627776,1,2,5,1499466705.0,w0148
10164,POSIX,41.974837,2181570690,20,64,1099511627776,1,2,5,1499466706.0,w0148
10165,POSIX,42.997632,2181570690,21,64,1099511627776,1,2,5,1499466705.0,w0148
10166,POSIX,43.208915,2181570690,22,64,1099511627776,1,2,5,1499466705.0,w0148
10167,POSIX,43.374795,2181570690,23,64,1099511627776,1,2,5,1499466705.0,w0148
10168,POSIX,42.297792,2181570690,24,64,1099511627776,1,2,5,1499466705.0,w0148
10169,POSIX,42.669902,2181570690,25,64,1099511627776,1,2,5,1499466705.0,w0148
10170,POSIX,43.138593,2181570690,26,64,1099511627776,1,2,5,1499466705.0,w0148
10171,POSIX,41.908247,2181570690,27,64,1099511627776,1,2,5,1499466705.0,w0148
10172,POSIX,41.34139,2181570690,28,64,1099511627776,1,2,5,1499466705.0,w0148
10173,POSIX,44.446488,2181570690,29,64,1099511627776,1,2,5,1499466705.0,w0148
10174,POSIX,44.715621,2181570690,30,64,1099511627776,1,2,5,1499466705.0,w0148
10175,POSIX,47.357631,2181570690,31,64,1099511627776,1,2,5,1499466705.0,w0148
10176,POSIX,48.417552,2181570690,32,64,1099511627776,1,2,5,1499466705.0,w0148
10177,POSIX,41.495834,2181570690,33,64,1099511627776,1,2,5,1499466705.0,w0148
10178,POSIX,42.484527,2181570690,34,64,1099511627776,1,2,5,1499466705.0,w0148
10179,POSIX,44.034329,2181570690,35,64,1099511627776,1,2,5,1499466705.0,w0148
10180,POSIX,43.531833,2181570690,36,64,1099511627776,1,2,5,1499466705.0,w0148
10181,POSIX,42.306335,2181570690,37,64,1099511627776,1,2,5,1499466705.0,w0148
10182,POSIX,43.132768,2181570690,38,64,1099511627776,1,2,5,1499466705.0,w0148
10183,POSIX,43.562707,2181570690,39,64,1099511627776,1,2,5,1499466705.0,w0148
10184,POSIX,41.262253,2181570690,40,64,1099511627776,1,2,5,1499466705.0,w0148
10185,POSIX,42.570713,2181570690,41,64,1099511627776,1,2,5,1499466705.0,w0148
10186,POSIX,41.792941,2181570690,42,64,1099511627776,1,2,5,1499466705.0,w0148
10187,POSIX,44.540595,2181570690,43,64,1099511627776,1,2,5,1499466705.0,w0148
10188,POSIX,43.605256,2181570690,44,64,1099511627776,1,2,5,1499466705.0,w0148
10189,POSIX,41.956844,2181570690,45,64,1099511627776,1,2,5,1499466705.0,w0148
10190,POSIX,40.460654,2181570690,46,64,1099511627776,1,2,5,1499466705.0,w0148
10191,POSIX,43.661476,2181570690,47,64,1099511627776,1,2,5,1499466705.0,w0148
10192,POSIX,44.542977,2181570690,48,64,1099511627776,1,2,5,1499466705.0,w0148
10193,POSIX,42.651889,2181570690,49,64,1099511627776,1,2,5,1499466705.0,w0148
10194,POSIX,42.691651,2181570690,50,64,1099511627776,1,2,5,1499466705.0,w0148
10195,POSIX,40.583399,2181570690,51,64,1099511627776,1,2,5,1499466705.0,w0148
10196,POSIX,43.491478,2181570690,52,64,1099511627776,1,2,5,1499466705.0,w0148
10197,POSIX,41.898207,2181570690,53,64,1099511627776,1,2,5,1499466705.0,w0148
10198,POSIX,43.420745,2181570690,54,64,1099511627776,1,2,5,1499466705.0,w0148
10199,POSIX,41.397714,2181570690,55,64,1099511627776,1,2,5,1499466705.0,w0148
10200,POSIX,42.676119,2181570690,56,64,1099511627776,1,2,5,1499466705.0,w0148
10201,POSIX,45.203215,2181570690,57,64,1099511627776,1,2,5,1499466705.0,w0148
10202,POSIX,41.69694,2181570690,58,64,1099511627776,1,2,5,1499466705.0,w0148
10203,POSIX,57.726226,2181570690,59,64,1099511627776,1,2,5,1499466705.0,w0148
10204,POSIX,53.065961,2181570690,60,64,1099511627776,1,2,5,1499466705.0,w0148
10205,POSIX,57.686053,2181570690,61,64,1099511627776,1,2,5,1499466705.0,w0148
10206,POSIX,55.305956,2181570690,62,64,1099511627776,1,2,5,1499466705.0,w0148
10207,POSIX,0.26564,2,63,64,1099511627776,1,2,5,1499466679.0,w0148
10208,POSIX,52.196462,2181570690,0,64,1099511627776,1,3,5,1499466883.0,w0148
10209,POSIX,44.912133,2181570690,1,64,1099511627776,1,3,5,1499466883.0,w0148
10210,POSIX,52.002502,2181570690,2,64,1099511627776,1,3,5,1499466883.0,w0148
10211,POSIX,49.486887,2181570690,3,64,1099511627776,1,3,5,1499466883.0,w0148
10212,POSIX,43.97453,2181570690,4,64,1099511627776,1,3,5,1499466883.0,w0148
10213,POSIX,42.273697,2181570690,5,64,1099511627776,1,3,5,1499466883.0,w0148
10214,POSIX,43.608295,2181570690,6,64,1099511627776,1,3,5,1499466883.0,w0148
10215,POSIX,43.415136,2181570690,7,64,1099511627776,1,3,5,1499466883.0,w0148
10216,POSIX,41.951949,2181570690,8,64,1099511627776,1,3,5,1499466883.0,w0148
10217,POSIX,43.011164,2181570690,9,64,1099511627776,1,3,5,1499466883.0,w0148
10218,POSIX,43.944417,2181570690,10,64,1099511627776,1,3,5,1499466883.0,w0148
10219,POSIX,41.90022,2181570690,11,64,1099511627776,1,3,5,1499466883.0,w0148
10220,POSIX,42.742841,2181570690,12,64,1099511627776,1,3,5,1499466883.0,w0148
10221,POSIX,41.539173,2181570690,13,64,1099511627776,1,3,5,1499466883.0,w0148
10222,POSIX,42.71345,2181570690,14,64,1099511627776,1,3,5,1499466883.0,w0148
10223,POSIX,42.928469,2181570690,15,64,1099511627776,1,3,5,1499466883.0,w0148
10224,POSIX,42.440728,2181570690,16,64,1099511627776,1,3,5,1499466883.0,w0148
10225,POSIX,41.647353,2181570690,17,64,1099511627776,1,3,5,1499466883.0,w0148
10226,POSIX,43.303636,2181570690,18,64,1099511627776,1,3,5,1499466883.0,w0148
10227,POSIX,42.850235,2181570690,19,64,1099511627776,1,3,5,1499466883.0,w0148
10228,POSIX,42.384162,2181570690,20,64,1099511627776,1,3,5,1499466883.0,w0148
10229,POSIX,43.873197,2181570690,21,64,1099511627776,1,3,5,1499466883.0,w0148
10230,POSIX,43.34988,2181570690,22,64,1099511627776,1,3,5,1499466883.0,w0148
10231,POSIX,42.585668,2181570690,23,64,1099511627776,1,3,5,1499466883.0,w0148
10232,POSIX,41.479998,2181570690,24,64,1099511627776,1,3,5,1499466883.0,w0148
10233,POSIX,42.946882,2181570690,25,64,1099511627776,1,3,5,1499466883.0,w0148
10234,POSIX,42.387461,2181570690,26,64,1099511627776,1,3,5,1499466883.0,w0148
10235,POSIX,41.87782,2181570690,27,64,1099511627776,1,3,5,1499466883.0,w0148
10236,POSIX,43.18467,2181570690,28,64,1099511627776,1,3,5,1499466883.0,w0148
10237,POSIX,44.981145,2181570690,29,64,1099511627776,1,3,5,1499466883.0,w0148
10238,POSIX,43.950949,2181570690,30,64,1099511627776,1,3,5,1499466883.0,w0148
10239,POSIX,46.059015,2181570690,31,64,1099511627776,1,3,5,1499466883.0,w0148
10240,POSIX,48.77643,2181570690,32,64,1099511627776,1,3,5,1499466883.0,w0148
10241,POSIX,41.42718,2181570690,33,64,1099511627776,1,3,5,1499466883.0,w0148
10242,POSIX,42.63873,2181570690,34,64,1099511627776,1,3,5,1499466883.0,w0148
10243,POSIX,41.926726,2181570690,35,64,1099511627776,1,3,5,1499466883.0,w0148
10244,POSIX,44.06181,2181570690,36,64,1099511627776,1,3,5,1499466883.0,w0148
10245,POSIX,42.520369,2181570690,37,64,1099511627776,1,3,5,1499466883.0,w0148
10246,POSIX,41.681972,2181570690,38,64,1099511627776,1,3,5,1499466883.0,w0148
10247,POSIX,43.82626,2181570690,39,64,1099511627776,1,3,5,1499466883.0,w0148
10248,POSIX,43.823912,2181570690,40,64,1099511627776,1,3,5,1499466883.0,w0148
10249,POSIX,42.026754,2181570690,41,64,1099511627776,1,3,5,1499466883.0,w0148
10250,POSIX,41.294869,2181570690,42,64,1099511627776,1,3,5,1499466883.0,w0148
10251,POSIX,43.818383,2181570690,43,64,1099511627776,1,3,5,1499466883.0,w0148
10252,POSIX,43.453349,2181570690,44,64,1099511627776,1,3,5,1499466883.0,w0148
10253,POSIX,41.341206,2181570690,45,64,1099511627776,1,3,5,1499466883.0,w0148
10254,POSIX,40.847197,2181570690,46,64,1099511627776,1,3,5,1499466883.0,w0148
10255,POSIX,42.162162,2181570690,47,64,1099511627776,1,3,5,1499466883.0,w0148
10256,POSIX,44.26489,2181570690,48,64,1099511627776,1,3,5,1499466883.0,w0148
10257,POSIX,43.505135,2181570690,49,64,1099511627776,1,3,5,1499466883.0,w0148
10258,POSIX,44.093666,2181570690,50,64,1099511627776,1,3,5,1499466883.0,w0148
10259,POSIX,43.909438,2181570690,51,64,1099511627776,1,3,5,1499466883.0,w0148
10260,POSIX,42.071908,2181570690,52,64,1099511627776,1,3,5,1499466883.0,w0148
10261,POSIX,43.086381,2181570690,53,64,1099511627776,1,3,5,1499466883.0,w0148
10262,POSIX,42.293708,2181570690,54,64,1099511627776,1,3,5,1499466883.0,w0148
10263,POSIX,41.078534,2181570690,55,64,1099511627776,1,3,5,1499466883.0,w0148
10264,POSIX,41.151799,2181570690,56,64,1099511627776,1,3,5,1499466883.0,w0148
10265,POSIX,43.125475,2181570690,57,64,1099511627776,1,3,5,1499466883.0,w0148
10266,POSIX,41.774526,2181570690,58,64,1099511627776,1,3,5,1499466883.0,w0148
10267,POSIX,58.460228,2181570690,59,64,1099511627776,1,3,5,1499466883.0,w0148
10268,POSIX,52.134376,2181570690,60,64,1099511627776,1,3,5,1499466883.0,w0148
10269,POSIX,59.502705,2181570690,61,64,1099511627776,1,3,5,1499466883.0,w0148
10270,POSIX,58.604097,2181570690,62,64,1099511627776,1,3,5,1499466883.0,w0148
10271,POSIX,0.038737,2,63,64,1099511627776,1,3,5,1499466857.0,w0148
10272,POSIX,51.477919,2181570690,0,64,1099511627776,1,4,5,1499467066.0,w0148
10273,POSIX,44.85309,2181570690,1,64,1099511627776,1,4,5,1499467066.0,w0148
10274,POSIX,48.301893,2181570690,2,64,1099511627776,1,4,5,1499467066.0,w0148
10275,POSIX,56.226639,2181570690,3,64,1099511627776,1,4,5,1499467066.0,w0148
10276,POSIX,43.470032,2181570690,4,64,1099511627776,1,4,5,1499467066.0,w0148
10277,POSIX,41.01475,2181570690,5,64,1099511627776,1,4,5,1499467066.0,w0148
10278,POSIX,41.995346,2181570690,6,64,1099511627776,1,4,5,1499467066.0,w0148
10279,POSIX,42.165752,2181570690,7,64,1099511627776,1,4,5,1499467066.0,w0148
10280,POSIX,42.946387,2181570690,8,64,1099511627776,1,4,5,1499467066.0,w0148
10281,POSIX,42.96292,2181570690,9,64,1099511627776,1,4,5,1499467066.0,w0148
10282,POSIX,41.310676,2181570690,10,64,1099511627776,1,4,5,1499467066.0,w0148
10283,POSIX,41.152621,2181570690,11,64,1099511627776,1,4,5,1499467066.0,w0148
10284,POSIX,42.431771,2181570690,12,64,1099511627776,1,4,5,1499467066.0,w0148
10285,POSIX,40.844668,2181570690,13,64,1099511627776,1,4,5,1499467066.0,w0148
10286,POSIX,40.53335,2181570690,14,64,1099511627776,1,4,5,1499467066.0,w0148
10287,POSIX,42.150923,2181570690,15,64,1099511627776,1,4,5,1499467066.0,w0148
10288,POSIX,41.855041,2181570690,16,64,1099511627776,1,4,5,1499467066.0,w0148
10289,POSIX,42.797979,2181570690,17,64,1099511627776,1,4,5,1499467066.0,w0148
10290,POSIX,41.79886,2181570690,18,64,1099511627776,1,4,5,1499467066.0,w0148
10291,POSIX,42.940189,2181570690,19,64,1099511627776,1,4,5,1499467066.0,w0148
10292,POSIX,42.421657,2181570690,20,64,1099511627776,1,4,5,1499467066.0,w0148
10293,POSIX,42.914805,2181570690,21,64,1099511627776,1,4,5,1499467066.0,w0148
10294,POSIX,43.030548,2181570690,22,64,1099511627776,1,4,5,1499467066.0,w0148
10295,POSIX,42.665923,2181570690,23,64,1099511627776,1,4,5,1499467066.0,w0148
10296,POSIX,42.061922,2181570690,24,64,1099511627776,1,4,5,1499467066.0,w0148
10297,POSIX,42.36715,2181570690,25,64,1099511627776,1,4,5,1499467066.0,w0148
10298,POSIX,42.927353,2181570690,26,64,1099511627776,1,4,5,1499467066.0,w0148
10299,POSIX,42.876235,2181570690,27,64,1099511627776,1,4,5,1499467066.0,w0148
10300,POSIX,42.519115,2181570690,28,64,1099511627776,1,4,5,1499467066.0,w0148
10301,POSIX,44.994841,2181570690,29,64,1099511627776,1,4,5,1499467066.0,w0148
10302,POSIX,45.113316,2181570690,30,64,1099511627776,1,4,5,1499467066.0,w0148
10303,POSIX,46.716163,2181570690,31,64,1099511627776,1,4,5,1499467066.0,w0148
10304,POSIX,47.772857,2181570690,32,64,1099511627776,1,4,5,1499467066.0,w0148
10305,POSIX,42.088366,2181570690,33,64,1099511627776,1,4,5,1499467066.0,w0148
10306,POSIX,43.120449,2181570690,34,64,1099511627776,1,4,5,1499467066.0,w0148
10307,POSIX,42.928579,2181570690,35,64,1099511627776,1,4,5,1499467066.0,w0148
10308,POSIX,41.470287,2181570690,36,64,1099511627776,1,4,5,1499467066.0,w0148
10309,POSIX,40.910192,2181570690,37,64,1099511627776,1,4,5,1499467066.0,w0148
10310,POSIX,42.691895,2181570690,38,64,1099511627776,1,4,5,1499467066.0,w0148
10311,POSIX,45.281055,2181570690,39,64,1099511627776,1,4,5,1499467066.0,w0148
10312,POSIX,41.178584,2181570690,40,64,1099511627776,1,4,5,1499467066.0,w0148
10313,POSIX,41.519229,2181570690,41,64,1099511627776,1,4,5,1499467066.0,w0148
10314,POSIX,41.655624,2181570690,42,64,1099511627776,1,4,5,1499467066.0,w0148
10315,POSIX,44.668107,2181570690,43,64,1099511627776,1,4,5,1499467066.0,w0148
10316,POSIX,43.021489,2181570690,44,64,1099511627776,1,4,5,1499467066.0,w0148
10317,POSIX,41.424802,2181570690,45,64,1099511627776,1,4,5,1499467066.0,w0148
10318,POSIX,41.131754,2181570690,46,64,1099511627776,1,4,5,1499467066.0,w0148
10319,POSIX,42.921263,2181570690,47,64,1099511627776,1,4,5,1499467066.0,w0148
10320,POSIX,44.37146,2181570690,48,64,1099511627776,1,4,5,1499467066.0,w0148
10321,POSIX,44.164372,2181570690,49,64,1099511627776,1,4,5,1499467066.0,w0148
10322,POSIX,43.044952,2181570690,50,64,1099511627776,1,4,5,1499467066.0,w0148
10323,POSIX,41.918572,2181570690,51,64,1099511627776,1,4,5,1499467066.0,w0148
10324,POSIX,42.210971,2181570690,52,64,1099511627776,1,4,5,1499467066.0,w0148
10325,POSIX,42.627816,2181570690,53,64,1099511627776,1,4,5,1499467066.0,w0148
10326,POSIX,42.933192,2181570690,54,64,1099511627776,1,4,5,1499467066.0,w0148
10327,POSIX,42.088945,2181570690,55,64,1099511627776,1,4,5,1499467066.0,w0148
10328,POSIX,42.046715,2181570690,56,64,1099511627776,1,4,5,1499467066.0,w0148
10329,POSIX,44.486787,2181570690,57,64,1099511627776,1,4,5,1499467066.0,w0148
10330,POSIX,41.73707,2181570690,58,64,1099511627776,1,4,5,1499467066.0,w0148
10331,POSIX,59.171418,2181570690,59,64,1099511627776,1,4,5,1499467066.0,w0148
10332,POSIX,54.632038,2181570690,60,64,1099511627776,1,4,5,1499467066.0,w0148
10333,POSIX,55.513953,2181570690,61,64,1099511627776,1,4,5,1499467066.0,w0148
10334,POSIX,59.199042,2181570690,62,64,1099511627776,1,4,5,1499467066.0,w0148
10335,POSIX,0.176795,2,63,64,1099511627776,1,4,5,1499467040.0,w0148
10336,POSIX,45.35924,2181570690,0,64,1099511627776,1,5,5,1499467246.0,w0148
10337,POSIX,45.141008,2181570690,1,64,1099511627776,1,5,5,1499467246.0,w0148
10338,POSIX,44.398909,2181570690,2,64,1099511627776,1,5,5,1499467246.0,w0148
10339,POSIX,48.525083,2181570690,3,64,1099511627776,1,5,5,1499467246.0,w0148
10340,POSIX,43.857155,2181570690,4,64,1099511627776,1,5,5,1499467246.0,w0148
10341,POSIX,41.57769,2181570690,5,64,1099511627776,1,5,5,1499467246.0,w0148
10342,POSIX,42.564412,2181570690,6,64,1099511627776,1,5,5,1499467246.0,w0148
10343,POSIX,43.501312,2181570690,7,64,1099511627776,1,5,5,1499467246.0,w0148
10344,POSIX,43.775867,2181570690,8,64,1099511627776,1,5,5,1499467246.0,w0148
10345,POSIX,41.57619,2181570690,9,64,1099511627776,1,5,5,1499467246.0,w0148
10346,POSIX,41.249656,2181570690,10,64,1099511627776,1,5,5,1499467246.0,w0148
10347,POSIX,41.20082,2181570690,11,64,1099511627776,1,5,5,1499467246.0,w0148
10348,POSIX,42.277705,2181570690,12,64,1099511627776,1,5,5,1499467246.0,w0148
10349,POSIX,41.406197,2181570690,13,64,1099511627776,1,5,5,1499467246.0,w0148
10350,POSIX,40.989164,2181570690,14,64,1099511627776,1,5,5,1499467246.0,w0148
10351,POSIX,42.960296,2181570690,15,64,1099511627776,1,5,5,1499467246.0,w0148
10352,POSIX,42.746059,2181570690,16,64,1099511627776,1,5,5,1499467246.0,w0148
10353,POSIX,43.119065,2181570690,17,64,1099511627776,1,5,5,1499467246.0,w0148
10354,POSIX,42.529794,2181570690,18,64,1099511627776,1,5,5,1499467246.0,w0148
10355,POSIX,42.858776,2181570690,19,64,1099511627776,1,5,5,1499467246.0,w0148
10356,POSIX,41.903409,2181570690,20,64,1099511627776,1,5,5,1499467246.0,w0148
10357,POSIX,41.842586,2181570690,21,64,1099511627776,1,5,5,1499467246.0,w0148
10358,POSIX,43.30351,2181570690,22,64,1099511627776,1,5,5,1499467246.0,w0148
10359,POSIX,43.156923,2181570690,23,64,1099511627776,1,5,5,1499467246.0,w0148
10360,POSIX,41.656337,2181570690,24,64,1099511627776,1,5,5,1499467246.0,w0148
10361,POSIX,43.867932,2181570690,25,64,1099511627776,1,5,5,1499467246.0,w0148
10362,POSIX,42.192468,2181570690,26,64,1099511627776,1,5,5,1499467246.0,w0148
10363,POSIX,42.279467,2181570690,27,64,1099511627776,1,5,5,1499467246.0,w0148
10364,POSIX,41.976582,2181570690,28,64,1099511627776,1,5,5,1499467246.0,w0148
10365,POSIX,44.747322,2181570690,29,64,1099511627776,1,5,5,1499467246.0,w0148
10366,POSIX,44.931928,2181570690,30,64,1099511627776,1,5,5,1499467246.0,w0148
10367,POSIX,45.336517,2181570690,31,64,1099511627776,1,5,5,1499467246.0,w0148
10368,POSIX,47.212839,2181570690,32,64,1099511627776,1,5,5,1499467246.0,w0148
10369,POSIX,40.755578,2181570690,33,64,1099511627776,1,5,5,1499467246.0,w0148
10370,POSIX,41.840552,2181570690,34,64,1099511627776,1,5,5,1499467246.0,w0148
10371,POSIX,43.34791,2181570690,35,64,1099511627776,1,5,5,1499467246.0,w0148
10372,POSIX,43.830615,2181570690,36,64,1099511627776,1,5,5,1499467246.0,w0148
10373,POSIX,42.848846,2181570690,37,64,1099511627776,1,5,5,1499467246.0,w0148
10374,POSIX,43.472077,2181570690,38,64,1099511627776,1,5,5,1499467246.0,w0148
10375,POSIX,43.847065,2181570690,39,64,1099511627776,1,5,5,1499467246.0,w0148
10376,POSIX,41.310943,2181570690,40,64,1099511627776,1,5,5,1499467246.0,w0148
10377,POSIX,40.931652,2181570690,41,64,1099511627776,1,5,5,1499467246.0,w0148
10378,POSIX,42.434567,2181570690,42,64,1099511627776,1,5,5,1499467246.0,w0148
10379,POSIX,43.537394,2181570690,43,64,1099511627776,1,5,5,1499467246.0,w0148
10380,POSIX,43.789275,2181570690,44,64,1099511627776,1,5,5,1499467246.0,w0148
10381,POSIX,43.90242,2181570690,45,64,1099511627776,1,5,5,1499467246.0,w0148
10382,POSIX,41.817244,2181570690,46,64,1099511627776,1,5,5,1499467246.0,w0148
10383,POSIX,43.257783,2181570690,47,64,1099511627776,1,5,5,1499467246.0,w0148
10384,POSIX,44.206571,2181570690,48,64,1099511627776,1,5,5,1499467246.0,w0148
10385,POSIX,43.204202,2181570690,49,64,1099511627776,1,5,5,1499467246.0,w0148
10386,POSIX,43.801398,2181570690,50,64,1099511627776,1,5,5,1499467246.0,w0148
10387,POSIX,40.791513,2181570690,51,64,1099511627776,1,5,5,1499467246.0,w0148
